Age,Sleep_Hours,Screen_Time,Stress_Level,Noise_Exposure,Social_Interaction,Work_Hours,Exercise_Hours,Caffeine_Intake,Multitasking_Habit,Anxiety_Score,Depression_Score,Sensory_Sensitivity,Meditation_Habit,Overthinking_Score,Irritability_Score,Headache_Frequency,Sleep_Quality,Tech_Usage_Hours,Heart_Rate,Overstimulated,screen_per_sleep,stress_sleep_inter,tech_per_work,caff_headache,high_stress_flag,low_sleep_flag,hr_age_ratio,log_Screen_Time,sqrt_Tech_Usage_Hours,hr_bin
22.0,7.953766543,5.324142983,9,2,4,5,2.211263072,2,1,9,1,0,1,4,5,0,2,6.469526604,89.7,1,0.6693862945096634,71.583898887,1.2939050620189876,0,1,0,4.077272541942157,1.8443745286741755,2.543526411107225,2
20.0,6.081392986,8.278905509,9,2,6,14,1.614601174,3,0,3,9,2,0,9,2,3,4,4.465031975,93.6,1,1.361349968125548,54.732536874,0.3189308325763691,9,1,0,4.679999766000011,2.2277435990020242,2.1130622269587804,2
29.0,4.032167687,7.626943862,4,0,2,13,1.598621037,3,0,9,6,2,0,7,1,6,1,9.773674125,79.9,1,1.8915240045858726,16.128670748,0.7518210287060747,18,0,1,2.7551723187871615,2.154890312828573,3.126287594735967,1
22.0,9.531793319,10.55250476,3,2,3,14,0.3611999,4,0,8,4,1,0,5,5,1,3,9.005769535,79.1,1,1.1070848160209865,28.595379957,0.6432692065521997,4,0,0,3.5954543820248004,2.446902275794227,3.0009614351070892,1
22.0,5.948736373,5.615901211,6,4,2,8,1.695908074,2,0,4,8,4,0,5,8,0,3,4.090214716,82.3,0,0.944049276152168,35.692418238,0.5112767755904031,0,0,0,3.740908920867776,1.8894760257779866,2.0224279260334597,1
29.0,7.453241553,1.556847195,7,0,9,11,0.810287257,0,0,6,5,3,0,1,8,4,2,6.051064065,82.1,0,0.2088818636894293,52.172690871,0.5500966831730288,0,1,0,2.831034385136745,0.9387749350396104,2.459891067710113,1
27.0,3.18337696,5.374528559,4,2,6,13,1.997021209,3,0,4,2,2,0,9,2,4,4,2.352623544,78.3,1,1.6883099105831592,12.73350784,0.18097102792530556,12,0,1,2.8999998925925965,1.8523101367805288,1.5338264386820304,1
22.0,3.169342347,11.71180455,5,1,6,9,0.795274206,1,0,5,4,3,1,1,9,5,4,8.972183691,82.9,1,3.6953410431488978,15.846711735000001,0.9969091882323124,5,0,1,3.7681816469008345,2.542531053880217,2.9953603607913357,1
27.0,5.091079015,3.986412028,2,0,3,14,1.552831432,0,1,9,4,0,0,9,5,1,2,3.959969452,65.6,0,0.7830189304145124,10.18215803,0.28285494065321853,0,0,0,2.4296295396433503,1.6067166186706727,1.9899671987246423,0
18.0,6.007597689,7.048554191,3,4,0,8,0.566275434,3,0,6,8,3,1,2,3,5,1,7.657335608,76.8,0,1.173273142213378,18.022793067,0.9571668313541463,15,0,0,4.266666429629643,2.085492471697329,2.7671891167753606,1
22.0,9.109111753,1.556304142,6,0,3,6,0.189050337,1,0,2,2,3,1,3,2,5,1,6.321697329,81.5,0,0.170851342408452,54.654670518,1.0536160458973256,5,0,0,3.7045452861570323,0.9385625208291754,2.514298575945188,1
21.0,8.893534968,5.687333617,4,2,5,8,1.273091366,1,1,8,9,0,1,1,6,5,2,9.650809794,71.9,0,0.6394907084722773,35.574139872,1.206351073456116,5,0,0,3.4238093607709827,1.9002152322116854,3.1065752516235623,1
19.0,6.380782105,3.486869781,9,2,8,5,1.126766622,1,0,7,8,3,0,3,2,3,4,4.357255753,88.4,1,0.5464642385771863,57.427038945,0.8714509763098046,3,1,0,4.652631334072035,1.501155305177576,2.0874040703706602,2
29.0,8.106557601,10.57757301,2,3,9,11,0.461022919,1,0,1,8,0,1,1,3,6,3,9.776100568,66.9,1,1.3048166960385859,16.213115202,0.8887363344785152,6,0,0,2.3068964721759837,2.4490698655502516,3.1266756416360173,0
29.0,8.259625602,6.417889188,9,0,4,4,0.127573901,1,0,2,2,1,0,8,2,6,1,6.371078514,94.1,1,0.7770192887952057,74.336630418,1.5927692303076924,6,1,0,3.2448274743162937,2.0038945406975315,2.5240995451843813,2
20.0,7.598686094,5.863177381,1,2,5,6,1.259240925,2,0,9,5,0,1,9,7,3,2,1.505799592,70.3,0,0.7716040032270344,7.598686094,0.2509665568389072,6,0,0,3.5149998242500087,1.9261705095782164,1.2271102607345439,1
18.0,9.696302348,4.678412969,5,2,8,8,1.383146902,0,1,8,5,2,1,8,6,5,1,8.71802557,72.4,0,0.482494493116801,48.48151174,1.0897530600308676,0,0,0,4.022221998765445,1.736671786825492,2.9526302799368565,1
27.0,4.975309523,2.775040942,2,0,5,10,1.702607359,3,1,9,6,0,1,7,9,4,4,1.439236221,74.4,1,0.5577623605946735,9.950619046,0.14392360770763923,12,0,1,2.755555453497946,1.3284112282050893,1.1996817165398497,1
30.0,4.728851594,9.859755622,6,2,3,5,1.679275479,0,0,1,4,4,0,8,6,6,1,4.325904033,77.4,1,2.085020716126809,28.373109564,0.8651806335638732,0,0,1,2.579999914000003,2.3850638116743337,2.079880773746418,1
29.0,9.343782064,9.361770228,7,2,0,5,1.074898241,2,1,9,6,0,0,5,8,6,3,6.175232091,85.5,1,1.0019250408401819,65.40647444800001,1.2350461711907657,12,1,0,2.948275760404284,2.3381230936630484,2.485001426760154,2
19.0,4.903648083,2.641744167,9,1,0,5,2.189746889,3,1,7,1,4,1,4,6,3,3,2.556719885,90.3,1,0.5387302643980815,44.132832747,0.5113438747312251,9,1,1,4.752631328808877,1.2924627336431591,1.5989746355086438,2
25.0,6.412998356,1.623484754,4,0,9,8,1.930415797,1,0,9,4,1,0,4,4,6,3,5.987164671,80.5,0,0.25315529659005315,25.651993424,0.7483954903255639,6,0,0,3.219999871200005,0.9645034928069889,2.446868339531165,1
27.0,9.345062173,8.668800614,4,2,0,4,1.784328644,2,1,2,9,4,0,3,9,6,1,3.922602762,78.7,1,0.9276342442548837,37.380248692,0.9806504453373887,12,0,0,2.9148147068587145,2.268904270128382,1.9805561749165308,1
24.0,5.431403284,10.7469472,8,3,5,9,1.361798347,4,0,9,4,4,1,5,5,2,4,7.603996806,91.5,1,1.9786682482205737,43.451226272,0.8448884401235067,8,1,0,3.81249984114584,2.4635933940670265,2.7575345520954038,2
21.0,9.29883342,10.85258939,6,2,0,5,0.636483789,0,0,3,3,3,0,8,3,0,1,5.222633895,78.5,1,1.1670913686405873,55.79300051999999,1.044526570094686,0,0,0,3.738095060090711,2.4725463576345006,2.2853082713279624,1
28.0,3.152763777,4.270159247,7,0,8,11,0.605814486,0,1,4,9,0,0,9,2,4,1,6.804975471,79.8,1,1.3544173286099863,22.069346439,0.6186340774878112,0,1,1,2.849999898214289,1.6620605797437857,2.6086347906519993,1
27.0,5.931553234,8.40401344,1,2,0,12,0.172305583,0,1,9,8,2,1,1,8,5,4,6.459958256,69.2,1,1.4168315939568967,5.931553234,0.5383298098058492,0,0,0,2.5629628680384124,2.2411365598558746,2.541644793435936,0
26.0,8.115746755,5.366913784,8,1,3,6,2.386364732,0,1,9,7,4,0,4,8,1,2,9.200279382,84.3,1,0.6612962780531861,64.92597404,1.5333796414367264,0,1,0,3.2423075676035547,1.851114859872059,3.033196232029837,1
29.0,4.57721851,8.253652583,7,0,1,6,2.099119067,3,0,9,4,4,1,3,7,6,2,8.313132455,82.8,1,1.8032022639438587,32.04052957,1.3855218449130258,18,1,1,2.8551723153388853,2.2250183474200154,2.8832503281886575,1
30.0,4.756766629,7.355877553,5,2,5,6,0.281891386,4,0,7,1,3,1,5,3,6,3,2.941367726,78.8,1,1.5464025419602854,23.783833145000003,0.4902278726286879,24,0,1,2.626666579111114,2.122965189805238,1.7150416105739243,1
30.0,3.57207742,3.216812158,2,1,3,11,2.002752065,2,1,7,6,1,1,7,7,3,1,8.373081501,73.6,1,0.9005435434981296,7.14415484,0.761189158164622,6,0,1,2.453333251555558,1.4390794297836924,2.893627740570649,1
29.0,4.160421781,10.05600534,9,3,8,6,0.674515724,3,0,4,8,4,0,4,5,5,3,5.925713567,96.8,1,2.417063329699136,37.443796029,0.987618763230206,15,1,1,3.337930919381692,2.402973750020856,2.4342788597447087,2
29.0,7.683156361,1.178204371,1,1,9,4,0.240276483,3,1,3,8,2,1,3,2,5,2,8.729489541,74.2,0,0.15334898345055517,7.683156361,2.1823718396570397,15,0,0,2.5586206014268758,0.7785008543602178,2.954570957178047,1
26.0,6.236068927,10.00218467,1,2,3,5,1.209691584,4,0,8,1,2,0,3,8,3,3,1.44558522,72.1,1,1.6039243926201086,6.236068927,0.28911698617660275,12,0,0,2.7730768164201223,2.398093859442374,1.2023249228058113,1
24.0,5.882358791,1.44152745,3,1,0,13,1.122242242,4,0,2,8,3,0,3,7,2,2,4.587574725,76.5,0,0.24505938113570244,17.647076372999997,0.352890336316128,8,0,0,3.187499867187505,0.8926238475446403,2.141862443062112,1
22.0,6.214679143,3.78328975,3,4,7,12,0.214203603,4,0,8,1,2,0,2,9,0,4,8.344589079,82.1,0,0.6087666079261321,18.644037429,0.6953823653014697,0,0,0,3.73181801219009,1.5651285419977525,2.888700240419556,1
29.0,8.503947396,2.131268514,2,1,0,13,1.899909979,1,1,6,3,2,1,1,9,0,1,3.91961732,68.8,0,0.25062105445071664,17.007894792,0.3015090014223845,0,0,0,2.372413711296079,1.1414381984882487,1.9798023436696908,0
22.0,4.67157348,5.719686062,6,4,2,7,0.992600691,2,1,5,7,3,0,8,3,1,1,6.371170237,85.0,1,1.224359386002982,28.029440880000003,0.9101670466904219,2,0,1,3.8636361880165366,1.9050414364795012,2.5241177145687956,1
28.0,3.190171949,8.615897368,2,1,7,8,1.211037848,3,0,5,8,1,1,3,5,5,2,5.973549229,76.2,1,2.7007618413605954,6.380343898,0.746693560288305,15,0,1,2.7214284742346972,2.263417704690969,2.4440845380223655,1
29.0,6.247519638,7.878631869,2,4,2,10,0.58013583,0,1,4,5,4,1,4,9,5,3,2.077147302,76.0,0,1.2610813673953964,12.495039276,0.2077147094285291,0,0,0,2.620689564803808,2.1836474763279545,1.4412311757660532,1
26.0,9.364541441,9.217860938,4,2,1,11,1.611238622,1,1,6,6,0,1,7,7,2,1,8.520289503,79.0,1,0.9843365008035206,37.458165764,0.7745717025843908,2,0,0,3.0384614215976375,2.3241372613033713,2.918953494490791,1
27.0,6.770912586,3.405852778,7,3,1,8,2.548212765,2,1,6,9,1,0,9,9,6,4,4.755161073,85.2,0,0.5030122943884814,47.396388101999996,0.5943950598256176,12,1,0,3.1555554386831317,1.4829338338409568,2.180633181669948,2
24.0,7.597460733,7.66596664,9,0,6,10,1.996418895,1,1,5,6,2,1,4,4,6,4,9.217577411,87.0,1,1.009016815011051,68.377146597,0.9217576489242353,6,1,0,3.6249998489583395,2.1594034737834216,3.0360463453313753,2
30.0,8.754722124,10.34391047,8,1,7,14,1.850214242,2,1,6,9,4,1,1,7,3,2,3.753664329,86.9,1,1.1815234272393422,70.037776992,0.2681188614915099,6,1,0,2.8966665701111145,2.4286810774807712,1.9374375677683138,2
26.0,9.751336577,4.754505105,2,4,7,5,1.245433512,1,0,6,1,3,0,3,5,3,1,9.907550054,74.0,0,0.4875746601383401,19.502673154,1.981509614498077,3,0,0,2.8461537366863947,1.749983044557825,3.147626098188919,1
19.0,6.663307418,11.21745505,4,0,2,5,0.919143111,4,0,6,2,0,1,3,9,0,1,9.646110951,75.4,1,1.6834662822596667,26.653229672,1.9292218043556393,0,0,0,3.968420843767324,2.5028656710066426,3.1058188857369005,1
22.0,5.009965707,4.651686552,1,4,1,13,1.410060629,3,0,5,3,2,0,8,3,6,4,3.83744851,76.1,0,0.928486519780779,5.009965707,0.29518832421628277,18,0,0,3.459090751859511,1.7319540053934233,1.9589406601528287,1
25.0,5.771793309,1.306374649,2,2,6,7,0.344067953,1,1,6,1,0,1,3,4,2,2,6.302307887,70.5,0,0.22633770003947656,11.543586618,0.9003295695243473,2,0,0,2.8199998872000043,0.8356768756930245,2.5104397796003792,1
18.0,9.405630479,7.945128587,1,4,6,4,2.975142686,2,0,6,9,2,0,4,4,4,4,3.751227511,64.2,0,0.8447203789282123,9.405630479,0.9378066432983392,8,0,0,3.5666664685185294,2.191109092150819,1.9368085891486542,0
24.0,7.871293827,2.921119045,4,4,9,10,1.743709035,0,0,3,4,3,0,3,6,6,4,4.431081805,71.7,0,0.3711103584863853,31.485175308,0.4431081361891864,0,0,0,2.9874998755208386,1.3663770837266398,2.1050134928308655,1
21.0,5.217331739,8.302069223,7,1,3,4,0.881510867,3,0,8,7,0,1,8,2,2,4,4.215335804,84.9,1,1.591247796204627,36.521322172999994,1.0538336875415781,6,1,0,4.042856950340146,2.2302368725071764,2.0531282970140956,1
23.0,9.343002783,1.55458451,2,0,7,6,1.147505192,3,1,8,1,4,1,3,4,2,3,5.176297971,72.3,0,0.16639022589594088,18.686005566,0.8627161847139693,6,0,0,3.143478124196603,0.9378895920365595,2.2751479009066644,1
27.0,4.289573875,1.763334945,9,4,4,6,2.699638562,1,0,4,3,1,1,4,9,6,2,4.335427109,88.0,1,0.41107452285699986,38.606164875000005,0.7225710644048227,6,1,1,3.2592591385459575,1.0164382637117344,2.0821688473800584,2
20.0,6.082263929,11.08994873,9,2,8,10,1.978590957,4,0,8,3,3,0,9,8,4,3,7.183523379,88.5,1,1.8233254978952924,54.740375361,0.7183522660647735,16,1,0,4.424999778750011,2.4923744239229206,2.6802095774397943,2
30.0,7.307086175,5.472495911,1,4,7,5,1.642891954,1,1,2,7,1,0,8,9,4,1,4.7434325,69.7,0,0.7489298786147299,7.307086175,0.9486863102627379,4,0,0,2.3233332558888913,1.8675618008936459,2.17794226277925,0
25.0,6.536447415,6.780173381,7,1,5,7,0.485320069,4,1,5,7,1,0,8,9,2,4,8.890682595,87.1,0,1.0372870633294824,45.755131905,1.2700973321289524,8,1,0,3.4839998606400053,2.0515786234175613,2.981724768485515,2
18.0,9.888772233,9.714103143,7,3,7,12,1.715539799,0,0,1,2,2,1,8,9,4,3,3.028100052,81.0,1,0.9823365258880542,69.221405631,0.2523416499715292,0,1,0,4.499999750000014,2.3715609243491484,1.7401436871706888,1
20.0,7.675439992,8.439971747,1,0,6,14,0.287303659,2,0,7,7,1,0,4,8,6,1,1.305895751,69.9,1,1.0996074044210435,7.675439992,0.09327826126583849,12,0,0,3.4949998252500087,2.244952987250388,1.142757958187122,0
30.0,7.442698913,8.475965006,7,2,2,10,0.481033932,2,1,7,3,4,0,9,7,0,1,8.583978217,88.3,1,1.1388293368103177,52.098892391,0.8583977358602265,0,1,0,2.9433332352222252,2.24875859338132,2.929842694924081,2
23.0,3.08825264,3.396805176,6,4,9,6,0.215668364,2,0,3,2,3,0,5,1,6,1,5.151106709,84.9,1,1.0999113324124503,18.52951584,0.8585176417470596,12,0,1,3.6913041873346004,1.4808781808249418,2.269604967610002,1
28.0,3.555846093,9.016558599,8,4,3,13,0.701072146,4,1,2,2,2,1,7,6,4,1,8.161387472,89.1,1,2.5356991915512603,28.446768744,0.6277989880154624,16,1,1,3.182142743494902,2.30423958346955,2.8568142172706996,2
18.0,5.504587857,5.422299386,8,2,6,13,1.4032435,4,1,2,6,3,0,9,8,6,4,2.709804225,94.9,1,0.9850507507213085,44.036702856,0.20844646281181056,24,1,0,5.272221929321004,1.8597762133910387,1.646148299819916,2
20.0,6.459487131,9.018331201,3,3,2,13,1.727248918,0,0,1,3,3,1,3,3,3,1,3.999665396,68.1,1,1.3961371269837541,19.378461393000002,0.3076665452564196,0,0,0,3.404999829750008,2.304416534979872,1.9999163472505543,0
28.0,4.216331152,1.000337907,2,0,5,5,1.156861792,4,0,8,7,3,0,5,2,5,4,8.83119955,79.5,1,0.2372531078998351,8.432662304,1.7662395567520883,20,0,1,2.8392856128826565,0.6933161197889102,2.971733425124131,1
29.0,7.984098142,8.833507505,4,4,6,5,1.590998268,4,0,5,4,0,0,2,7,0,2,9.106432871,84.3,1,1.1063875019451757,31.936392568,1.821286209942758,0,0,0,2.906896451486329,2.2857956868936835,3.017686675418772,1
27.0,8.781847489,4.922557936,1,2,4,6,1.796502044,3,1,1,6,3,0,3,4,5,2,3.933914117,71.8,0,0.5605377890732134,8.781847489,0.6556522435579594,15,0,0,2.659259160768179,1.7787684393583807,1.983409719901564,1
25.0,3.993803928,6.943293474,8,0,1,5,0.455977684,2,1,5,6,0,1,7,6,3,4,5.269536287,88.8,1,1.7385159263341965,31.950431424,1.0539070466185907,6,1,1,3.5519998579200056,2.072327984469397,2.295547056150233,2
29.0,6.152456852,11.53394811,9,2,8,13,0.301484278,4,0,4,6,0,0,6,9,1,3,5.081250138,96.2,1,1.8746894960443525,55.372111668,0.39086536516420267,4,1,0,3.317241264922715,2.528440811854549,2.2541628463800034,2
25.0,7.346499972,1.93562024,5,0,9,10,2.959088705,1,1,2,1,4,0,2,1,0,2,2.772977106,75.0,0,0.26347512201758405,36.732499860000004,0.2772976828702317,0,0,0,2.9999998800000047,1.0769187563373013,1.665225842340912,1
25.0,9.853734566,5.275989827,6,2,1,4,2.622260138,4,0,3,5,0,1,6,6,5,3,3.245840677,84.9,0,0.5354304255134098,59.122407396,0.8114599663850084,20,0,0,3.3959998641600055,1.83673121393257,1.8016216797652054,1
26.0,8.990160812,6.850589432,9,0,3,11,1.437071195,2,1,1,5,2,1,1,5,5,2,6.997772762,92.8,1,0.7620095806124296,80.91144730799999,0.6361611023489908,10,1,0,3.5692306319526677,2.060588615854419,2.6453303691599657,2
30.0,4.954932619,7.409858943,8,3,5,7,0.860710647,2,1,7,3,1,1,4,1,0,4,5.503345929,88.6,1,1.4954506987916925,39.639460952,0.7861921632582624,0,1,1,2.953333234888892,2.129404701311497,2.3459211259119517,2
30.0,6.588583272,4.363183532,4,2,3,7,0.835447368,3,0,3,7,2,1,9,7,1,1,4.312111683,79.9,0,0.6622338505318278,26.354333088,0.6160158667120191,3,0,0,2.6633332445555586,1.6795577413059655,2.076562467878104,1
23.0,4.488510635,8.397579889,6,0,9,12,0.494570223,3,0,4,9,4,1,5,9,1,4,5.177901563,87.5,1,1.8709052291450725,26.931063809999998,0.4314917609590199,3,0,1,3.8043476606805364,2.2404521975107774,2.275500288508002,2
22.0,5.127624809,4.467633781,4,2,4,13,2.528084833,3,0,7,8,3,1,3,4,5,4,7.419946011,77.4,0,0.8712870141885971,20.510499236,0.5707650338642283,15,0,0,3.5181816582644703,1.698845941673646,2.723957784364508,1
19.0,9.568133729,7.956358821,2,4,8,11,2.144075202,2,1,6,3,4,1,6,5,4,2,3.324499723,64.4,0,0.8315475321313278,19.136267458,0.30222722007025277,8,0,0,3.389473505817184,2.192363762806644,1.8233210696418776,0
27.0,9.098431376,2.411584484,5,2,3,7,1.703516239,2,0,2,4,2,1,6,5,2,4,2.538134853,78.3,0,0.2650549440100603,45.49215688,0.36259064148705117,4,0,0,2.8999998925925965,1.2271768414398125,1.5931524889350674,1
22.0,8.519131403,8.627643409,3,1,7,13,0.818468007,3,0,5,2,3,1,1,7,3,3,5.528128561,78.2,1,1.012737330618525,25.557394208999998,0.4252406258276442,9,0,0,3.554545292975214,2.264638482363319,2.3511972611841823,1
18.0,4.822008003,9.288193217,4,2,5,12,0.156113513,4,0,7,2,1,0,2,4,3,3,3.454993305,78.2,1,1.9262081865092695,19.288032012,0.28791608475699293,12,0,1,4.344444203086433,2.3309969481315034,1.8587612286143693,1
28.0,6.923084417,9.032741085,3,3,8,8,0.255774674,3,1,8,9,2,0,1,9,5,4,4.154804848,74.6,1,1.3047276670629586,20.769253251000002,0.5193505410811825,15,0,0,2.6642856191326563,2.3058538532714055,2.038333841155565,1
30.0,5.662803843,7.788165389,7,2,9,12,0.183368626,2,1,6,8,1,1,4,9,0,4,4.797100031,88.5,0,1.3753194052991666,39.639626901,0.39975830260347484,0,1,0,2.94999990166667,2.173405974213274,2.19022830567957,2
18.0,8.179328845,2.188490153,2,0,3,8,1.515766171,4,0,1,7,0,0,6,4,6,2,8.159488695,72.9,0,0.26756350391442124,16.35865769,1.0199359593830053,24,0,0,4.049999775000012,1.1595474984823926,2.856481873739093,1
23.0,4.960261307,7.441201017,4,2,3,10,1.204044013,4,1,7,5,1,1,1,9,4,2,9.69683677,85.0,1,1.5001628052006162,19.841045228,0.9696835800316421,16,0,1,3.695652013232521,2.133124599076514,3.113974433099925,1
22.0,9.375391132,1.627296054,2,4,2,6,1.30527278,2,0,3,8,4,0,3,7,1,2,2.85868509,60.6,0,0.173570985734637,18.750782264,0.476447435592094,2,0,0,2.7545453293388484,0.9659552009657217,1.6907646465430959,0
22.0,8.634347438,7.441464523,7,0,4,4,2.79534898,0,1,5,2,2,0,7,5,6,3,9.824521573,79.7,0,0.8618443622508809,60.44043206600001,2.456129779217555,0,1,0,3.6227271080578585,2.1331558152371843,3.134409286133513,1
20.0,9.7396725,3.571148712,8,3,5,6,2.586897651,0,1,9,1,0,0,2,1,4,1,3.467295947,77.2,1,0.36666000271980376,77.91738,0.5778825615195731,0,1,0,3.8599998070000097,1.5197645326204383,1.8620676537118623,1
27.0,4.970648389,6.479429379,2,3,6,10,1.808842892,4,1,6,7,1,1,3,6,5,4,8.586655074,73.1,1,1.3035378019900006,9.941296778,0.8586654215334578,20,0,1,2.7074073071330624,2.012156502846497,2.9302994853768785,1
27.0,9.109276877,8.582414533,7,0,5,6,1.675720265,4,0,7,7,3,1,5,7,5,2,1.700421836,82.6,1,0.9421618978898124,63.764938138999995,0.2834035920994013,20,1,0,3.0592591459533645,2.259929599161574,1.3040022377281413,1
26.0,4.693256798,9.909168623,3,0,8,7,0.451979215,2,1,9,5,0,1,9,6,6,3,5.781576007,76.1,1,2.1113625224727106,14.079770394,0.8259393115800984,12,0,1,2.9269229643491164,2.3896035937333013,2.404490799940811,1
18.0,3.086828254,7.41443241,3,1,1,13,2.649497034,2,1,8,2,3,0,1,1,0,2,6.383516247,71.3,1,2.4019574132233488,9.260484761999999,0.4910396735354098,0,0,1,3.9611108910493944,2.129948375575892,2.526562139944316,1
30.0,6.281375758,9.032438895,5,4,9,9,0.501120491,3,1,2,8,1,0,2,2,2,4,7.393090897,83.2,1,1.4379712032869594,31.40687879,0.8214544528383942,6,0,0,2.773333240888892,2.3058237324351785,2.719023886802027,1
21.0,5.108856825,5.013047172,7,1,2,5,0.668354893,0,1,1,2,3,1,4,9,4,1,5.724463052,84.3,0,0.9812461696367524,35.761997775,1.1448923814215237,0,1,0,4.014285523129261,1.7939316370291545,2.392585014581509,1
18.0,7.18850239,8.050620809,8,3,7,12,0.384165415,1,1,4,8,1,0,3,8,5,4,7.162959304,85.0,1,1.1199300288568133,57.50801912,0.5969132255905646,5,1,0,4.722221959876557,2.2028333530386797,2.6763705468413748,1
25.0,8.965847121,11.02473109,5,1,0,13,1.853445839,1,1,7,3,3,0,8,5,5,1,4.984903324,73.4,1,1.2296361639427777,44.829235604999994,0.38345407234968676,5,0,0,2.935999882560005,2.486965453163816,2.2326897061616062,1
20.0,4.297311257,9.431800478,5,4,7,7,0.682831736,1,1,8,3,1,0,4,3,6,1,4.52083268,74.9,1,2.1948138543193605,21.486556285,0.6458331477381217,6,0,1,3.7449998127500095,2.3448588790428047,2.126224983391927,1
29.0,3.552784135,8.723181995,4,2,3,7,2.961941947,1,1,8,9,3,1,7,4,6,1,8.038384747,72.9,1,2.4553080649500068,14.21113654,1.1483405140942122,6,0,1,2.5137930167657583,2.2745129306406158,2.835204533538983,1
18.0,4.676571189,4.644874406,8,2,3,4,1.679658468,0,1,3,4,3,1,9,9,2,1,2.696152714,84.3,1,0.9932220049816491,37.412569512,0.6740380099904975,0,1,1,4.683333073148162,1.7307479486384414,1.641996563333797,1
22.0,8.562047951,8.432291924,9,1,7,6,2.086917774,1,1,4,4,1,0,3,8,4,3,8.340293842,82.0,1,0.9848450963382024,77.058431559,1.3900487419918761,4,1,0,3.727272557851247,2.244139113137796,2.8879566897721993,1
19.0,3.804530979,11.66253994,3,3,5,10,0.137114474,4,0,8,8,1,0,9,6,6,3,5.756520587,74.1,1,3.065433541989949,11.413592937,0.5756520011347999,24,0,1,3.8999997947368525,2.5386480237652864,2.399275012790322,1
28.0,3.657000994,5.156231351,1,4,4,6,0.606053512,3,0,9,5,1,0,8,1,0,3,3.949833015,75.8,1,1.4099613178936645,3.657000994,0.6583053927824345,0,0,1,2.707142760459187,1.817464796654486,1.98741868135529,1
22.0,4.662034279,9.950956781,8,2,9,12,0.517347401,3,1,4,3,1,0,7,5,4,4,5.87877114,92.3,1,2.134466211747429,37.296274232,0.4898975541752038,12,1,1,4.195454354752075,2.3934268297056134,2.424617730694882,2
21.0,3.72957362,8.136419248,8,0,0,4,0.094743036,4,1,1,6,0,0,7,6,5,4,3.404401437,92.6,1,2.18159443824186,29.83658896,0.8511001464749633,20,1,1,4.409523599546495,2.2122685415280063,1.8451020126269442,2
27.0,5.691579294,11.50022522,8,0,5,9,1.522096416,1,1,1,7,2,1,7,1,2,2,6.587747201,89.7,1,2.020568036635345,45.532634352,0.7319718298920189,2,1,0,3.322222099176959,2.5257466617459405,2.5666607101446033,2
27.0,7.565569817,6.251578084,2,0,9,4,0.362521354,2,0,1,8,1,0,2,5,1,1,6.941611933,67.3,0,0.8263194192766751,15.131139634,1.7354025493993626,2,0,0,2.492592500274352,1.9812191119392322,2.634693897400607,0
22.0,6.543862416,4.718928503,8,2,9,5,1.174009688,2,0,1,2,4,0,8,4,1,4,1.304512968,92.0,1,0.7211227073386093,52.350899328,0.2609025414194917,2,1,0,4.181817991735546,1.743781463193903,1.1421527778716822,2
23.0,3.496525513,5.309166956,2,3,4,13,2.054810245,0,0,5,4,3,0,3,1,3,3,4.949086899,75.5,1,1.5184117541396147,6.993051026,0.3806989629462336,0,0,1,3.282608552930063,1.8420036481864135,2.2246543324750476,1
19.0,4.780741066,2.789268966,9,0,8,7,2.891325547,4,0,7,3,0,0,8,7,2,2,4.859410193,94.4,1,0.5834384970979524,43.026669594,0.6942013569712348,8,1,1,4.968420791135748,1.3321731155292165,2.204406993501881,2
